midi_file,instrument,note_pitch,start_time,end_time,duration,velocity
ABBA_-_Dancing_Queen.mid,0,69,11.223862812499998,11.242538125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,11.354589999999998,11.3732653125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,40,11.354589999999998,11.3732653125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,42,11.354589999999998,11.3732653125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,69,11.522667812499998,11.541343125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,11.653395,11.672070312499999,0.018675312499999208,59
ABBA_-_Dancing_Queen.mid,0,46,11.653395,11.672070312499999,0.018675312499999208,46
ABBA_-_Dancing_Queen.mid,0,69,11.8214728125,11.840148124999999,0.018675312499999208,44
ABBA_-_Dancing_Queen.mid,0,69,11.9522,11.970875312499999,0.018675312499999208,32
ABBA_-_Dancing_Queen.mid,0,42,11.9522,11.970875312499999,0.018675312499999208,75
ABBA_-_Dancing_Queen.mid,0,35,11.9522,11.970875312499999,0.018675312499999208,88
ABBA_-_Dancing_Queen.mid,0,69,12.1202778125,12.138953124999999,0.018675312499999208,23
ABBA_-_Dancing_Queen.mid,0,69,12.251005,12.269680312499998,0.018675312499999208,59
ABBA_-_Dancing_Queen.mid,0,46,12.251005,12.269680312499998,0.018675312499999208,46
ABBA_-_Dancing_Queen.mid,0,69,12.4190828125,12.437758124999998,0.018675312499999208,44
ABBA_-_Dancing_Queen.mid,0,69,12.549809999999999,12.568485312499998,0.018675312499999208,32
ABBA_-_Dancing_Queen.mid,0,40,12.549809999999999,12.568485312499998,0.018675312499999208,88
ABBA_-_Dancing_Queen.mid,0,42,12.549809999999999,12.568485312499998,0.018675312499999208,75
ABBA_-_Dancing_Queen.mid,0,69,12.717887812499999,12.736563124999998,0.018675312499999208,23
ABBA_-_Dancing_Queen.mid,0,69,12.848614999999999,12.867290312499998,0.018675312499999208,59
ABBA_-_Dancing_Queen.mid,0,46,12.848614999999999,12.867290312499998,0.018675312499999208,46
ABBA_-_Dancing_Queen.mid,0,69,13.016692812499999,13.035368124999998,0.018675312499999208,44
ABBA_-_Dancing_Queen.mid,0,69,13.147419999999999,13.1660953125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,13.147419999999999,13.1660953125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,13.147419999999999,13.1660953125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,13.315497812499999,13.334173125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,13.446224999999998,13.4649003125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,13.446224999999998,13.4649003125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,13.614302812499998,13.632978125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,13.745029999999998,13.763705312499999,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,13.745029999999998,13.763705312499999,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,13.745029999999998,13.763705312499999,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,13.913107812499998,13.931783124999999,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,14.043835,14.062510312499999,0.018675312499999208,59
ABBA_-_Dancing_Queen.mid,0,46,14.043835,14.062510312499999,0.018675312499999208,46
ABBA_-_Dancing_Queen.mid,0,69,14.2119128125,14.230588124999999,0.018675312499999208,44
ABBA_-_Dancing_Queen.mid,0,69,14.34264,14.361315312499999,0.018675312499999208,32
ABBA_-_Dancing_Queen.mid,0,42,14.34264,14.361315312499999,0.018675312499999208,75
ABBA_-_Dancing_Queen.mid,0,35,14.34264,14.361315312499999,0.018675312499999208,88
ABBA_-_Dancing_Queen.mid,0,69,14.5107178125,14.529393124999999,0.018675312499999208,23
ABBA_-_Dancing_Queen.mid,0,69,14.641445,14.660120312499998,0.018675312499999208,59
ABBA_-_Dancing_Queen.mid,0,46,14.641445,14.660120312499998,0.018675312499999208,46
ABBA_-_Dancing_Queen.mid,0,69,14.8095228125,14.828198124999998,0.018675312499999208,44
ABBA_-_Dancing_Queen.mid,0,69,14.940249999999999,14.958925312499998,0.018675312499999208,32
ABBA_-_Dancing_Queen.mid,0,42,14.940249999999999,14.958925312499998,0.018675312499999208,75
ABBA_-_Dancing_Queen.mid,0,40,14.940249999999999,14.958925312499998,0.018675312499999208,88
ABBA_-_Dancing_Queen.mid,0,69,15.108327812499999,15.127003124999998,0.018675312499999208,23
ABBA_-_Dancing_Queen.mid,0,69,15.239054999999999,15.257730312499998,0.018675312499999208,59
ABBA_-_Dancing_Queen.mid,0,46,15.239054999999999,15.257730312499998,0.018675312499999208,46
ABBA_-_Dancing_Queen.mid,0,69,15.407132812499999,15.425808124999998,0.018675312499999208,44
ABBA_-_Dancing_Queen.mid,0,69,15.537859999999998,15.5565353125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,15.537859999999998,15.5565353125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,15.537859999999998,15.5565353125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,15.705937812499998,15.724613125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,40,15.705937812499998,15.724613125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,15.836664999999998,15.8553403125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,15.836664999999998,15.8553403125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,16.004742812499998,16.023418125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,16.135469999999998,16.1541453125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,16.135469999999998,16.1541453125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,16.135469999999998,16.1541453125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,16.3035478125,16.322223124999997,0.018675312499997432,23
ABBA_-_Dancing_Queen.mid,0,69,16.434275,16.452950312499997,0.018675312499997432,59
ABBA_-_Dancing_Queen.mid,0,46,16.434275,16.452950312499997,0.018675312499997432,66
ABBA_-_Dancing_Queen.mid,0,69,16.602352812499998,16.621028125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,16.733079999999998,16.7517553125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,16.733079999999998,16.7517553125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,16.733079999999998,16.7517553125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,16.9011578125,16.919833125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,17.031885,17.0505603125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,17.031885,17.0505603125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,17.199962812499997,17.218638125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,17.330689999999997,17.349365312499998,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,17.330689999999997,17.349365312499998,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,17.330689999999997,17.349365312499998,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,17.4987678125,17.517443125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,17.629495,17.6481703125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,17.629495,17.6481703125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,17.797572812499997,17.816248124999998,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,17.9283,17.946975312499998,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,42,17.9283,17.946975312499998,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,35,17.9283,17.946975312499998,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,69,18.0963778125,18.115053125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,18.227104999999998,18.2457803125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,18.227104999999998,18.2457803125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,18.3951828125,18.413858124999997,0.018675312499997432,44
ABBA_-_Dancing_Queen.mid,0,69,18.52591,18.544585312499997,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,42,18.52591,18.544585312499997,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,40,18.52591,18.544585312499997,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,69,18.693987812499998,18.712663125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,18.824714999999998,18.8433903125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,18.824714999999998,18.8433903125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,18.9927928125,19.011468124999997,0.018675312499997432,44
ABBA_-_Dancing_Queen.mid,0,69,19.12352,19.142195312499997,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,35,19.12352,19.142195312499997,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,42,19.12352,19.142195312499997,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,69,19.291597812499997,19.310273125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,46,19.422324999999997,19.441000312499998,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,19.422324999999997,19.441000312499998,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,69,19.5904028125,19.609078125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,19.72113,19.7398053125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,19.72113,19.7398053125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,19.72113,19.7398053125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,19.889207812499997,19.907883124999998,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,20.019934999999997,20.038610312499998,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,20.019934999999997,20.038610312499998,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,20.1880128125,20.206688125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,20.31874,20.3374153125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,20.31874,20.3374153125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,20.31874,20.3374153125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,20.486817812499996,20.505493124999997,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,40,20.486817812499996,20.505493124999997,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,20.617545,20.636220312499997,0.018675312499997432,59
ABBA_-_Dancing_Queen.mid,0,46,20.617545,20.636220312499997,0.018675312499997432,46
ABBA_-_Dancing_Queen.mid,0,69,20.785622812499998,20.804298125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,20.916349999999998,20.9350253125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,20.916349999999998,20.9350253125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,20.916349999999998,20.9350253125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,21.0844278125,21.103103124999997,0.018675312499997432,23
ABBA_-_Dancing_Queen.mid,0,69,21.215155,21.233830312499997,0.018675312499997432,59
ABBA_-_Dancing_Queen.mid,0,46,21.215155,21.233830312499997,0.018675312499997432,46
ABBA_-_Dancing_Queen.mid,0,69,21.383232812499998,21.401908125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,21.513959999999997,21.5326353125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,21.513959999999997,21.5326353125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,21.513959999999997,21.5326353125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,21.6820378125,21.700713124999996,0.018675312499997432,23
ABBA_-_Dancing_Queen.mid,0,69,21.812765,21.831440312499996,0.018675312499997432,59
ABBA_-_Dancing_Queen.mid,0,46,21.812765,21.831440312499996,0.018675312499997432,46
ABBA_-_Dancing_Queen.mid,0,69,21.980842812499997,21.999518124999998,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,22.111569999999997,22.130245312499998,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,40,22.111569999999997,22.130245312499998,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,42,22.111569999999997,22.130245312499998,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,69,22.2796478125,22.298323125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,22.410375,22.4290503125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,22.410375,22.4290503125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,22.578452812499997,22.597128124999998,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,22.709179999999996,22.727855312499997,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,22.709179999999996,22.727855312499997,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,22.709179999999996,22.727855312499997,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,22.877257812499998,22.895933125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,23.007984999999998,23.0266603125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,23.007984999999998,23.0266603125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,23.1760628125,23.194738124999997,0.018675312499997432,44
ABBA_-_Dancing_Queen.mid,0,69,23.30679,23.325465312499997,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,42,23.30679,23.325465312499997,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,40,23.30679,23.325465312499997,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,69,23.474867812499998,23.493543125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,23.605594999999997,23.6242703125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,23.605594999999997,23.6242703125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,23.7736728125,23.792348124999997,0.018675312499997432,44
ABBA_-_Dancing_Queen.mid,0,69,23.9044,23.923075312499996,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,42,23.9044,23.923075312499996,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,35,23.9044,23.923075312499996,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,69,24.072477812499997,24.091153124999998,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,24.203204999999997,24.221880312499998,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,24.203204999999997,24.221880312499998,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,24.3712828125,24.389958124999996,0.018675312499997432,44
ABBA_-_Dancing_Queen.mid,0,69,24.50201,24.5206853125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,24.50201,24.5206853125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,24.50201,24.5206853125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,24.670087812499997,24.688763124999998,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,24.800814999999997,24.819490312499997,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,24.800814999999997,24.819490312499997,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,24.9688928125,24.987568125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,25.099619999999998,25.1182953125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,25.099619999999998,25.1182953125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,25.099619999999998,25.1182953125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,25.267697812499996,25.286373124999997,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,40,25.267697812499996,25.286373124999997,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,25.398424999999996,25.417100312499997,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,25.398424999999996,25.417100312499997,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,25.566502812499998,25.585178125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,25.697229999999998,25.7159053125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,25.697229999999998,25.7159053125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,25.697229999999998,25.7159053125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,25.8653078125,25.883983124999997,0.018675312499997432,23
ABBA_-_Dancing_Queen.mid,0,46,25.996035,26.014710312499997,0.018675312499997432,66
ABBA_-_Dancing_Queen.mid,0,69,25.996035,26.014710312499997,0.018675312499997432,59
ABBA_-_Dancing_Queen.mid,0,69,26.164112812499997,26.182788125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,26.294839999999997,26.313515312499998,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,26.294839999999997,26.313515312499998,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,26.294839999999997,26.313515312499998,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,26.4629178125,26.481593124999996,0.018675312499997432,23
ABBA_-_Dancing_Queen.mid,0,69,26.593645,26.612320312499996,0.018675312499997432,59
ABBA_-_Dancing_Queen.mid,0,46,26.593645,26.612320312499996,0.018675312499997432,46
ABBA_-_Dancing_Queen.mid,0,69,26.761722812499997,26.780398124999998,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,26.892449999999997,26.911125312499998,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,26.892449999999997,26.911125312499998,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,40,26.892449999999997,26.911125312499998,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,27.0605278125,27.079203124999996,0.018675312499997432,23
ABBA_-_Dancing_Queen.mid,0,69,27.191254999999998,27.2099303125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,27.191254999999998,27.2099303125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,27.359332812499996,27.378008124999997,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,27.490059999999996,27.508735312499997,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,27.490059999999996,27.508735312499997,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,27.490059999999996,27.508735312499997,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,27.658137812499998,27.676813125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,27.788864999999998,27.8075403125,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,27.788864999999998,27.8075403125,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,27.956942812499996,27.975618124999997,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,28.08767,28.106345312499997,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,42,28.08767,28.106345312499997,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,40,28.08767,28.106345312499997,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,69,28.255747812499997,28.274423125,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,28.386474999999997,28.405150312499998,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,28.386474999999997,28.405150312499998,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,28.5545528125,28.573228124999996,0.018675312499997432,44
ABBA_-_Dancing_Queen.mid,0,69,28.68528,28.703955312499996,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,42,28.68528,28.703955312499996,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,35,28.68528,28.703955312499996,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,69,28.853357812499997,28.872033124999998,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,28.984084999999997,29.002760312499998,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,28.984084999999997,29.002760312499998,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,29.1521628125,29.170838124999996,0.018675312499997432,44
ABBA_-_Dancing_Queen.mid,0,69,29.28289,29.301565312499996,0.018675312499997432,32
ABBA_-_Dancing_Queen.mid,0,42,29.28289,29.301565312499996,0.018675312499997432,75
ABBA_-_Dancing_Queen.mid,0,40,29.28289,29.301565312499996,0.018675312499997432,88
ABBA_-_Dancing_Queen.mid,0,69,29.450967812499997,29.469643124999997,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,69,29.581694999999996,29.600370312499997,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,29.581694999999996,29.600370312499997,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,29.749772812499998,29.768448125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,29.880499999999998,29.8991753125,0.018675312500000985,32
ABBA_-_Dancing_Queen.mid,0,42,29.880499999999998,29.8991753125,0.018675312500000985,75
ABBA_-_Dancing_Queen.mid,0,35,29.880499999999998,29.8991753125,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,30.048577812499996,30.067253124999997,0.018675312500000985,23
ABBA_-_Dancing_Queen.mid,0,40,30.048577812499996,30.067253124999997,0.018675312500000985,88
ABBA_-_Dancing_Queen.mid,0,69,30.179304999999996,30.197980312499997,0.018675312500000985,59
ABBA_-_Dancing_Queen.mid,0,46,30.179304999999996,30.197980312499997,0.018675312500000985,46
ABBA_-_Dancing_Queen.mid,0,69,30.347382812499998,30.366058125,0.018675312500000985,44
ABBA_-_Dancing_Queen.mid,0,69,30.478109999999997,30.4967853125,0.018675312500000985,32
